BookID,Title,Author,Genre,ISBN,TotalCopies,AvailableCopies,PublishedYear
325,Holy the Firm,Annie Dillard,Literary Criticism,9780060915438,10,3,1988
326,Think on These Things,Jiddu Krishnamurti,Religion,9780060916091,10,6,1989
327,The Dance of Intimacy,Harriet Lerner,Psychology,9780060916466,10,9,1990
328,Tell My Horse,Zora Neale Hurston,Fiction,9780060916497,10,8,1990
329,Jonah's Gourd Vine,Zora Neale Hurston,Fiction,9780060916510,10,6,1990
330,The Chaneysville Incident,David Bradley,History,9780060916817,10,10,1990
331,The Writing Life,Annie Dillard,Literary Criticism,9780060919887,10,2,1990
332,The Lost Continent,Bill Bryson,Travel,9780060920081,10,6,1990
333,Three by Annie Dillard,Annie Dillard,Fiction,9780060920647,10,5,1990
334,Declarations of Independence,Howard Zinn,Political science,9780060921088,10,3,1991
335,The Complete Stories,Zora Neale Hurston,Fiction,9780060921712,10,1,1996
336,"Legends, Lies & Cherished Myths of World History",Richard Shenkman,History,9780060922559,10,6,1994
337,The Infinite Plan,Isabel Allende,Fiction,9780060924980,10,10,1994
338,Soul Mates,Thomas Moore,Psychology,9780060925758,10,3,1994
339,"Cathedral, Forge and Waterwheel",Joseph Gies,History,9780060925819,10,6,1995
340,The Throne of the Third Heaven of the Nations Millennium General Assembly,Denis Johnson,Poetry,9780060926960,10,5,1996
341,Success Stories,Russell Banks,Fiction,9780060927196,10,6,1996
342,Testaments Betrayed,Milan Kundera,Literary Collections,9780060927516,10,5,1996
343,Mr. Ives' Christmas,Oscar Hijuelos,Fiction,9780060927547,10,3,1996
344,Slowness,Milan Kundera,Fiction,9780060928414,10,6,1997
345,As Nature Made Him,John Colapinto,Medical,9780060929596,10,8,2001
346,The Active Side of Infinity,Carlos Castaneda,"Body, Mind & Spirit",9780060929602,10,8,1999
347,Brave New World,Aldous Huxley,Fiction,9780060929879,10,4,1998
348,You Can't Go Home Again,Thomas Wolfe,Fiction,9780060930059,10,6,1998
349,The Fifth Mountain,Paulo Coelho,Fiction,9780060930134,10,8,1999
350,V.,Thomas Pynchon,Fiction,9780060930219,10,2,1999
351,Identity,Milan Kundera,Fiction,9780060930318,10,1,1999
352,The Poisonwood Bible,Barbara Kingsolver,Fiction,9780060930530,10,9,1999
353,Cloudsplitter,Russell Banks,Fiction,9780060930868,10,7,1999
354,"Plato, Not Prozac!",Lou Marinoff,Philosophy,9780060931360,10,8,2000
355,The Crying of Lot 49,Thomas Pynchon,Fiction,9780060931674,10,6,1999
356,The Map That Changed the World,Simon Winchester;Soun Vannithone,Biography & Autobiography,9780060931803,10,5,2002
357,The Odyssey of Homer,Homer,Fiction,9780060931957,10,6,1999
358,Collected Novellas,Gabriel Garcia Marquez,Fiction,9780060932664,10,7,1999
359,Collected Stories,Gabriel Garcia Marquez,Fiction,9780060932688,10,9,1999
360,A Mulligan for Bobby Jobe,Robert Cullen,Fiction,9780060933524,10,4,2002
361,In the Footsteps of Mr. Kurtz,Michela Wrong,History,9780060934439,10,8,2002
362,Every Tongue Got to Confess,Zora Neale Hurston,Literary Criticism,9780060934545,10,2,2002
363,Kitchen Confidential,Anthony Bourdain,Biography & Autobiography,9780060934910,10,7,2000
364,One Matchless Time,Jay Parini,Biography & Autobiography,9780060935559,10,8,2005
365,The Girl in the Glass,Jeffrey Ford,Fiction,9780060936198,10,8,2005
366,The Best American Science Writing 2002,Matt Ridley;Alan Lightman,Science,9780060936501,10,3,2002
367,Wittgenstein's Poker,David Edmonds;John Eidinow,Philosophy,9780060936648,10,7,2002
368,Smart Discipline(R),Larry Koenig,Family & Relationships,9780060936662,10,6,2004
369,The Schopenhauer Cure,Irvin Yalom,Fiction,9780060938109,10,1,2006
370,African Nights,Kuki Gallmann,Biography & Autobiography,9780060954833,10,6,2000
371,The Autobiography of Mark Twain,Charles Neider,Biography & Autobiography,9780060955427,10,8,2000
372,Joy in the Morning,Betty Smith,Fiction,9780060956868,10,9,2000
373,Beauty,John O'Donohue,"Body, Mind & Spirit",9780060957261,10,1,2005
374,The Darling,Russell Banks,Fiction,9780060957353,10,4,2005
375,The Making of a Philosopher,Colin McGinn,Philosophy,9780060957605,10,5,2003
376,The Language Instinct,Steven Pinker,Language Arts & Disciplines,9780060958336,10,2,2000
377,Prodigal Summer,Barbara Kingsolver,Fiction,9780060959036,10,8,2001
378,Tales of the City,Armistead Maupin,Fiction,9780060964047,10,10,1989
379,Fear of Falling,Barbara Ehrenreich,Social Science,9780060973339,10,2,1989
380,The Hidden Hand,Carroll John Daly,Fiction,9780060974367,10,7,1992
381,Europe,Norman Davies,History,9780060974688,10,8,1998
382,Savage Inequalities,Jonathan Kozol,Education,9780060974992,10,7,1992
383,Gold Bug Variations,Richard Powers,Fiction,9780060975005,10,10,1992
384,Three Farmers on Their Way to a Dance,Richard Powers,Fiction,9780060975098,10,5,1992
385,The Fourteen Sisters of Emilio Montez O'Brien,Oscar Hijuelos,Fiction,9780060975944,10,2,1996
386,Fiskadoro,Denis Johnson,Fiction,9780060976095,10,2,1995
387,The Stars at Noon,Denis Johnson,Fiction,9780060976101,10,1,1995
388,Operation Wandering Soul,Richard Powers,Fiction,9780060976118,10,8,1994
389,Reasons to Live,Amy Hempel,Fiction,9780060976729,10,2,1995
390,Prisoner's Dilemma,Richard Powers,Fiction,9780060977085,10,1,1996
391,The God of Small Things,Arundhati Roy,Fiction,9780060977498,10,1,1998
392,Courtesans and Fishcakes,James Davidson,History,9780060977665,10,10,1999
393,Girlfriend in a Coma,Douglas Coupland,Fiction,9780060987329,10,9,1999
394,The Long Hard Road Out of Hell,Marilyn Manson;Neil Strauss,Biography & Autobiography,9780060987466,10,7,1999
395,Confessions of an Ugly Stepsister,Gregory Maguire,Fiction,9780060987527,10,7,2000
396,The Dirt,Tommy Lee;Vince Neil;Nikki Sixx;Mick Mars,Biography & Autobiography,9780060989156,10,10,2002
397,Life Is Elsewhere,Milan Kundera;Aaron Asher,Fiction,9780060997021,10,6,2000
398,Cat Laughing Last,Shirley Rousseau Murphy,Fiction,9780061015625,10,10,2002
399,The Crow: The Lazarus Heart,Poppy Z. Brite,Fiction,9780061020094,10,10,1999
400,Well of Darkness,Margaret Weis;Tracy Hickman,Fiction,9780061020575,10,2,2001
401,The Light Fantastic,Terry Pratchett,Fiction,9780061020704,10,7,2000
402,U.S.S. Seawolf,Patrick Robinson,Fiction,9780061030659,10,5,2001
403,Realms of Dragons,Margaret Weis;Denise Little;Tracy Hickman,Fiction,9780061052392,10,6,1999
404,The Player of Games,Iain Banks,Fiction,9780061053566,10,4,1997
405,My Soul to Keep,Tananarive Due,Fiction,9780061053665,10,8,1998
406,Peril's Gate,Janny Wurts,Fiction,9780061054679,10,5,2002
407,Fugitive Prince,Janny Wurts,Fiction,9780061054686,10,9,1998
408,Love in Vein,Poppy Z. Brite,Fiction,9780061054907,10,1,1995
409,Cat on the Edge,Shirley Rousseau Murphy,Fiction,9780061056000,10,6,1996
410,Cat in the Dark,Shirley Rousseau Murphy,Fiction,9780061059476,10,1,1999
411,Treasure Box,Orson Scott Card,Fiction,9780061093982,10,6,1997
412,Homebody,Orson Scott Card,Fiction,9780061093999,10,6,1999
413,Imajica II,Clive Barker,Fiction,9780061094156,10,5,1995
414,Choke,Stuart Woods,Fiction,9780061094224,10,7,1996
415,Dirt,Stuart Woods,Fiction,9780061094231,10,4,1997
416,Kilo Class,Patrick Robinson,Fiction,9780061096853,10,6,1999
417,Their Eyes Were Watching God,Zora Neale Hurston,Fiction,9780061120060,10,8,2006
418,A Tree Grows in Brooklyn,Betty Smith,Fiction,9780061120077,10,6,2006
419,One Hundred Years of Solitude,Gabriel Garcia Marquez,Fiction,9780061120091,10,10,2006
420,Daughter of Fortune,Isabel Allende,Fiction,9780061120251,10,5,2006
421,By the River Piedra I Sat Down and Wept,Paulo Coelho,Fiction,9780061122095,10,3,2006
422,The Alchemist,Paulo Coelho,Fiction,9780061122415,10,6,2006
423,Veronika Decides to Die,Paulo Coelho,Fiction,9780061124266,10,3,2006
424,Goodnight Moon 123,Margaret Wise Brown;Clement Hurd,Juvenile Fiction,9780061125935,10,6,2007
425,Charlotte's Web Signature Edition,E. B. White,Juvenile Fiction,9780061127762,10,4,2006
426,By Myself and Then Some,Lauren Bacall,Biography & Autobiography,9780061127915,10,6,2006
427,The Art of Loving,Erich Fromm,Self-Help,9780061129735,10,4,2006
428,Factotum tie-in,Charles Bukowski,Fiction,9780061131271,10,8,2006
429,The White Masai,Corinne Hofmann,Biography & Autobiography,9780061131523,10,4,2006
430,Mandy,Julie Andrews Edwards,Juvenile Fiction,9780061131622,10,2,2006
431,The Crusader,Paul Kengor,Political Science,9780061136900,10,1,2006
432,Spider's House,Paul Bowles,Fiction,9780061137037,10,7,2006
433,Days,Paul Bowles,Fiction,9780061137365,10,8,2006
434,Howl,Allen Ginsberg;Barry Miles,Poetry,9780061137457,10,5,2006
435,Coraline,Neil Gaiman,Fiction,9780061139376,10,9,2006
436,Points in Time,Paul Bowles,Fiction,9780061139635,10,9,2006
437,At the Edge,Cait London,Fiction,9780061140501,10,7,2007
438,Remind Me Again Why I Need A Man,Claudia Carroll,Fiction,9780061140532,10,8,2007
439,Stardust,Neil Gaiman,Fiction,9780061142024,10,7,2006
440,When the Heart Waits,Sue Monk Kidd,Religion,9780061144899,10,8,2006
441,The Gabriel Hounds,Mary Stewart,Fiction,9780061145391,10,9,2006
442,The Pact,Jodi Picoult,Fiction,9780061150142,10,9,2006
443,The Known World,Edward P. Jones,Fiction,9780061159176,10,3,2006
444,Ines of My Soul LP,Isabel Allende,Fiction,9780061161575,10,10,2006
445,Women,Charles Bukowski,Fiction,9780061177590,10,4,2007
446,Smithsonian Intimate Guide to Human Origins,Carl Zimmer,Social Science,9780061196676,10,4,2007
447,My secret,Frank Warren,Antiques & Collectibles,9780061196683,10,2,2006
448,The Secret Lives of Men and Women,Frank Warren,Self-Help,9780061198755,10,2,2007
449,To Kill a Mockingbird (slipcased edition),Harper Lee,Fiction,9780061205699,10,2,2006
450,The Complete C. S. Lewis Signature Classics,C. S. Lewis,Religion,9780061208492,10,6,2007
451,The End of Days,Zecharia Sitchin,History,9780061238239,10,4,2007
452,The Blue and Brown Books,Ludwig Wittgenstein,Philosophy,9780061312113,10,7,1965
453,The Pursuit of Happyness,Chris Gardner,Biography & Autobiography,9780061750588,10,2,2009
454,What A Lady Wants,Victoria Alexander,Fiction,9780061796067,10,4,2009
455,A Little Bit Wicked,Victoria Alexander,Fiction,9780061796777,10,2,2009
456,The Wit and Wisdom of Winston Churchill,James C. Humes,History,9780061833076,10,3,2009
457,"Sleep, Pale Sister",Joanne Harris,Fiction,9780061843181,10,3,2009
458,Midnighters #2: Touching Darkness,Scott Westerfeld,Young Adult Fiction,9780061954597,10,3,2009
459,The Queen of Attolia,Megan Whalen Turner,Young Adult Fiction,9780061968464,10,1,2009
460,The Collected Poetry of Nikki Giovanni,Nikki Giovanni,Poetry,9780061977664,10,10,2009
461,Sugarplums and Scandal,Dana Cameron;Mary Daheim;Lori Avocato;Kerrelyn Sparks;Suzanne Macpherson;Cait London,Fiction,9780061999420,10,5,2010
462,"How to Buy, Sell, and Profit on eBay",Adam Ginsberg,Business & Economics,9780062032720,10,3,2010
463,Owning Your Own Shadow,Robert A. Johnson,Self-Help,9780062507549,10,6,1993
464,The World's Religions,Huston Smith,History,9780062508119,10,2,1991
465,Muhammad,Karen Armstrong,Biography & Autobiography,9780062508867,10,5,1993
466,A Manual for Living,Epictetus,Religion,9780062511119,10,9,1994
467,The Pilgrimage,Paulo Coelho;Alan R. Clarke,Fiction,9780062512796,10,7,1995
468,The Valkyries,Paulo Coelho,Fiction,9780062513342,10,6,1996
469,Rainforest Home Remedies,Rosita Arvigo;Nadine Epstein,Health & Fitness,9780062516374,10,10,2001
470,A Circle of Quiet,Madeleine L'Engle,Religion,9780062545039,10,5,1984
471,Bulfinch's Mythology,Richard P. Martin,Reference,9780062700254,10,6,1991
472,Romanticism,Hugh Honour,Art,9780064300896,10,4,1979
473,Betsy-Tacy,Maud Hart Lovelace,Juvenile Fiction,9780064400961,10,2,1993
474,Betsy and Tacy Go Over the Big Hill,Maud Hart Lovelace,Juvenile Fiction,9780064400992,10,1,1993
475,Heaven to Betsy,Maud Hart Lovelace,Juvenile Fiction,9780064401104,10,2,1945
476,Let the Hurricane Roar,Rose Wilder Lane,Families,9780064401586,10,8,1985
477,The Wish Giver,Bill Brittain,Juvenile Fiction,9780064401685,10,3,1986
478,Racso and the Rats of NIMH,Jane Leslie Conly,Juvenile Fiction,9780064402453,10,8,1988
479,Child of the Owl,Laurence Yep,Juvenile Fiction,9780064403368,10,2,1990
480,"R-T, Margaret, and the Rats of NIMH",Jane Leslie Conly,Juvenile Fiction,9780064403870,10,5,1991
481,The Rainbow People,Laurence Yep,Juvenile Fiction,9780064404419,10,7,1992
482,Dragon's Gate,Laurence Yep,Juvenile Fiction,9780064404891,10,6,1995
483,Betsy's Wedding,Maud Hart Lovelace,Juvenile Fiction,9780064405447,10,2,1996
484,Betsy and the Great World,Maud Hart Lovelace,Juvenile Fiction,9780064405454,10,4,1996
485,Betsy and Joe,Maud Hart Lovelace,Juvenile Fiction,9780064405461,10,7,1995
486,Betsy Was a Junior,Maud Hart Lovelace,Juvenile Fiction,9780064405478,10,9,1995
487,Crazy Lady!,Jane Leslie Conly,Juvenile Fiction,9780064405713,10,4,1995
488,Strawberry Girl 60th Anniversary Edition,Lois Lenski,Juvenile Fiction,9780064405850,10,6,1995
489,Seven Spiders Spinning,Gregory Maguire,Juvenile Fiction,9780064405959,10,8,1995
490,American Dragons,Laurence Yep,Juvenile Fiction,9780064406031,10,7,1995
491,The Midwife's Apprentice (rpkg),Karen Cushman,Juvenile Fiction,9780064406307,10,5,1996
492,Winter on the Farm,Laura Ingalls Wilder,Juvenile Fiction,9780064406925,10,7,1997
493,Down to the Bonny Glen,Melissa Wiley,Juvenile Fiction,9780064407144,10,1,2001
494,Monster,Walter Dean Myers,Juvenile Fiction,9780064407311,10,1,2001
495,Emily of Deep Valley,Maud Hart Lovelace,Juvenile Fiction,9780064408585,10,10,2000
496,The Trumpet of the Swan,E. B. White,Juvenile Fiction,9780064408677,10,8,2000
497,The Good Liar,Gregory Maguire,Juvenile Fiction,9780064408745,10,4,2002
498,Old Town in the Green Groves,Cynthia Rylant;Jim LaMarche,Juvenile Fiction,9780064409902,10,2,2004
499,Howl's Moving Castle,Diana Wynne Jones,Juvenile Fiction,9780064410342,10,5,2001
500,Four Stupid Cupids,Gregory Maguire,Juvenile Fiction,9780064410724,10,10,2001
501,Charlotte's Web (full color),E. B. White,Juvenile Fiction,9780064410939,10,8,2001
502,Little House Friends,Heather Henson;Laura Ingalls Wilder,Juvenile Fiction,9780064420808,10,2,1998
503,Christmas Stories,Laura Ingalls Wilder,Juvenile Fiction,9780064420815,10,3,1998
504,Winter Days in the Big Woods,Laura Ingalls Wilder,Juvenile Fiction,9780064433730,10,2,1995
505,Christmas in the Big Woods,Laura Ingalls Wilder,Juvenile Fiction,9780064434874,10,1,1997
506,A Little House Birthday,Laura Ingalls Wilder,Juvenile Fiction,9780064434942,10,9,1998
507,The Deer in the Wood,Laura Ingalls Wilder,Juvenile Fiction,9780064434980,10,2,1999
508,A Little Prairie House,Laura Ingalls Wilder,Juvenile Fiction,9780064435260,10,3,1999
509,Grizzwold,Syd Hoff,Juvenile Fiction,9780064440578,10,1,1984
510,Chester,Syd Hoff,Juvenile Fiction,9780064440950,10,2,1986
511,Captain Cat,Syd Hoff,Juvenile Fiction,9780064441766,10,9,1994
512,My Little House Crafts Book,Carolyn Strom Collins,Juvenile Nonfiction,9780064462044,10,1,1998
513,Pioneer Girl,William Anderson,Juvenile Nonfiction,9780064462341,10,4,2000
514,Shade's Children (rack),Garth Nix,Juvenile Fiction,9780064471961,10,9,1998
515,All-American Girl,Meg Cabot,Juvenile Fiction,9780064472777,10,2,2003
516,Hexwood,Diana Wynne Jones,Young Adult Fiction,9780064473552,10,8,2002
517,A Light in the Attic Book and CD,Shel Silverstein,Juvenile Nonfiction,9780066236179,10,3,2001
518,The Chronicles of Narnia (adult),C. S. Lewis,Fiction,9780066238500,10,3,2001
519,What Would Machiavelli Do?,Stanley Bing,Humor,9780066620107,10,8,2002
520,The Sense of Wonder,Rachel Carson,Nature,9780067575208,10,8,1998
521,Virgin,James Patterson,Fiction,9780070488205,10,6,1980
522,Mission Possible,Ken Blanchard;Terry Waghorn,Business & Economics,9780071348270,10,5,1999
523,Crucial Conversations,Kerry Patterson;Joseph Grenny;Ron McMillan;Al Switzler,Business & Economics,9780071401944,10,5,2002
524,How to Talk to Anyone : 92 Little Tricks for Big Success in Relationships,Leil Lowndes,Family & Relationships,9780071418584,10,9,2003
525,"Easy French Reader, Second Edition",R. de Roussy de Sales,Foreign Language Study,9780071428484,10,1,2003
526,Slim to None,Jennifer Hendricks,Biography & Autobiography,9780071433716,10,1,2004
527,Practice Makes Perfect: Italian Verb Tenses,Paola Nanni-Tate,Foreign Language Study,9780071451383,10,2,2005
528,"Goodman & Gilman's The Pharmacological Basis of Therapeutics, Eleventh Edition",Laurence Brunton;John Lazo;Keith Parker,Medical,9780071608916,10,1,2005
529,"Incident Response & Computer Forensics, 2nd Ed.",Kevin Mandia;Chris Prosise,Computers,9780072226966,10,6,2003
530,The Last Dance,Lynne Ann DeSpelder;Albert Lee Strickland,Social Science,9780072920963,10,7,2005
531,Heat and Mass Transfer,Yunus A. Çengel,Heat,9780073250359,10,8,2006
532,The Complete Works,Tacitus,History,9780075536390,10,9,1964
533,My Sweet-orange Tree,José Mauro de Vasconcelos,Juvenile Nonfiction,9780091520809,10,5,1983
534,Who Moved My Cheese?,Spencer Johnson,Self-Help,9780091883768,10,4,2002
535,How to Have a Beautiful Mind,Edward De Bono,Self-Help,9780091894603,10,2,2004
536,The Toy Maker,Anthony McReavy,Biography & Autobiography,9780091895815,10,2,2004
537,Darwin's Watch,Terry Pratchett;Ian Stewart;Jack Sidney Cohen,Cosmology,9780091898243,10,1,2006
538,A Time to Kill,John Grisham,Fiction,9780099134015,10,4,1992
539,"""Surely You're Joking, Mr. Feynman!""",Richard Phillips Feynman;Ralph Leighton,Physicists,9780099173311,10,6,1992
540,Timequake,Kurt Vonnegut,Fiction,9780099267546,10,3,1998
541,Blood and Gold,Anne Rice,Fiction,9780099271499,10,10,2002
542,An Imaginary Life,David Malouf,Australian fiction,9780099273844,10,7,1999
543,The Great World,David Malouf,Australia,9780099273868,10,7,1999
544,The Risk Pool,Richard Russo,Families,9780099276494,10,5,1998
545,Survivor,Chuck Palahniuk,American fiction,9780099282648,10,3,2000
546,Bagombo Snuff Box,Kurt Vonnegut,American fiction,9780099282969,10,10,2000
547,Ali and Nino,Kurban Said,Azerbaijan,9780099283225,10,8,2000
548,A Star Called Henry,Roddy Doyle,Dublin (Ireland),9780099284482,10,8,2000
549,Set this House on Fire,William Styron,Americans,9780099285557,10,10,2001
550,The Confessions of Nat Turner,William Styron,Slave insurrections,9780099285564,10,3,2004
551,Experience,Martin Amis,"Amis, Kingsley",9780099285823,10,1,2001
552,Hannibal,Thomas Harris,Dangerously mentally ill,9780099297703,10,4,2000
553,Operation Shylock,Philip Roth,American literature,9780099307914,10,7,1994
554,The First Forty-nine Stories,Ernest Hemingway,Fiction,9780099339212,10,8,1993
555,The Phantom Menace,Terry Brooks;George Lucas,Life on other planets,9780099409960,10,1,2000
